cod_eve,fec_not,semana,año,cod_pre,cod_sub,cod_mun_,num_con,gru_1,gru_2,grupo_3,grupo_4,grupo_5,grupo_6,grupo_7,grupo_8,grupo_9,grupo_10,grupo_11,grupo_12,grupo_13,grupo_14,grupo_15,grupo_16,grupo_17,grupo_18,cas_sos,cas_pro,cas_conl,cas_conc,cas_conn,hombres,mujeres,vivos,muertos,pte_hos,pte_amb,cod_dpto_p,cod_mun_pr,bar_sector,sospe_even,cual_ot_ev,ajuste,fec_aju,version_a,nit_upgd,nom_upgd,ndep_notif,nmun_notif,ndep_proce,nmun_proce,version_b,unnamed:_52,unnamed:_53,suma_fed,suma_fed_<5,archivo_origen,carpeta_evento
998,2025-08-09,32,2025,7356300391,01,73563,1100322522,0,1,0,0,2,0,1,1,1,1,0,1,0,1,0,0,0,0,,,,9,,2,7,9,0,0,9,73,563,,,,0,11/08/2025,,8907014903,HOSPITAL SAN VICENTE DE PAUL,TOLIMA,PRADO,TOLIMA,PRADO,,9,1,1,1,BD-998.xlsx,raw
998,2025-09-13,37,2025,7306700818,01,73067,1100340984,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,,,,5,,3,2,5,0,0,5,73,067,BARRIO CENTRO,,,0,13/09/2025,,890703266,HOSPITAL NUESTRA SEÑORA DE LOURDES,TOLIMA,ATACO,TOLIMA,ATACO,,5,0,0,0,BD-998.xlsx,raw
998,2025-09-13,37,2025,7304301056,01,73043,1100341083,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,6,,5,1,6,0,0,6,73,043,,,,0,13/09/2025,,8001635101,HOSPITAL SAN JUAN DE DIOS EMPRESA SOCIAL DEL ESTAD,TOLIMA,ANZOATEGUI,TOLIMA,ANZOATEGUI,,6,2,0,2,BD-998.xlsx,raw
998,2025-09-13,37,2025,7326802386,02,73268,1100341516,0,3,1,2,0,0,1,0,2,0,0,0,0,5,0,1,1,1,,,,17,,10,7,17,0,0,17,73,268,ESPINAL,,,0,14/09/2025,,9006617402,SANTA SOFIA IPS SAS,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,17,3,8,3,BD-998.xlsx,raw
998,2025-09-13,37,2025,7344901045,01,73449,1100342084,1,1,1,1,0,1,5,1,2,1,2,2,1,2,1,1,1,0,,,,24,,11,13,24,0,0,24,73,449,SIN INFORMACION,,,0,15/09/2025,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,24,2,5,2,BD-998.xlsx,raw
998,2025-09-13,37,2025,7340801209,01,73408,1100342661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,408,CENTRO,,,0,15/09/2025,,79483096,ZONA CAMPOS RENSO GUSTAVO,TOLIMA,LERIDA,TOLIMA,LERIDA,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-01,44,2025,7300101047,01,73001,1100371140,1,5,5,1,1,0,0,1,2,0,0,4,1,1,0,1,0,0,,,,23,,13,10,23,0,7,16,73,001,FRANCIA ,,,0,03/11/2025,,8907068339,HOSPITAL FEDERICO LLERAS ACOSTA ESE SEDE FRANCIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,23,6,2,6,BD-998.xlsx,raw
998,2025-11-01,44,2025,7300100771,02,73001,1100371822,0,1,1,0,1,1,3,1,4,0,1,1,1,0,2,1,0,1,,,,19,,9,10,19,0,0,19,73,001,RICAURTE,,,0,03/11/2025,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,19,1,4,1,BD-998.xlsx,raw
998,2025-11-01,44,2025,7316801090,05,73168,1100371889,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,3,,1,2,3,0,0,3,73,168,9999999999999,,,0,03/11/2025,,80000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALUD,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,3,0,0,0,BD-998.xlsx,raw
998,2025-11-01,44,2025,7300100826,01,73001,1100371966,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,3,,2,1,3,0,0,3,73,001,,,,0,04/11/2025,,8002098917,CLINICA ASOTRAUMA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,0,0,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300102875,01,73001,1100372670,0,0,0,0,1,3,2,4,1,1,1,2,1,1,2,0,0,1,,,,20,,9,11,20,0,0,20,73,001,RESTREPO,,,0,08/11/2025,,9002191202,VIVA 1A IPS IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,20,0,4,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7361601094,01,73616,1100372727,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,9,,3,6,9,0,1,8,73,616,BARRIO SAN JOSE,,,0,08/11/2025,,890700694,HOSPITAL MARIA INMACULADA ESE,TOLIMA,RIOBLANCO,TOLIMA,RIOBLANCO,,9,6,0,6,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300100944,01,73001,1100373079,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,CENTRO,,,0,09/11/2025,,8000364000,CLINICA IBAGUE SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7300100053,01,73001,1100401291,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,5,,3,2,5,0,0,5,73,001,99999999999999999999,,,0,28/12/2025,,9999999,HERMES  GARCIA ESQUIVEL,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,5,2,1,2,BD-998.xlsx,raw
998,2025-12-29,53,2025,7355501031,01,73555,1100401478,1,2,2,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,,,,12,,5,7,12,0,2,10,73,555,BARRIO AEROPUERTO,,,0,29/12/2025,,8907045557,HOSPITAL CENTRO NIVEL I PLANADAS,TOLIMA,PLANADAS,TOLIMA,PLANADAS,,12,3,0,3,BD-998.xlsx,raw
998,2025-12-27,52,2025,7321700855,02,73217,1100402013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,,0,1,1,0,0,1,73,217,IPS THE WALA INDIGENA,,,0,29/12/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA,TOLIMA,COYAIMA,TOLIMA,COYAIMA,,1,0,1,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7303001018,01,73030,1100402403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,,1,0,1,0,0,1,73,030,URBANO,,,0,29/12/2025,,8907024083,HOSPITAL SAN ANTONIO ESE DE AMBALEMA,TOLIMA,AMBALEMA,TOLIMA,AMBALEMA,,1,0,1,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7300102424,03,73001,1100402739,8,5,5,1,4,1,0,4,5,2,2,2,1,6,0,3,1,1,,,,51,,21,30,51,0,4,47,73,001,PRADO ALTO,,,0,29/12/2025,,8001493846,CLINICA COLSANITAS SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,51,13,11,13,BD-998.xlsx,raw
998,2025-12-27,52,2025,7300101381,01,73001,1100403279,0,1,0,0,0,0,1,1,0,0,1,1,0,2,0,0,1,1,,,,9,,3,6,9,0,0,9,73,001,999999999,,,0,29/12/2025,,8090127161,SERVICIO ASISTENCIAL MEDICO INTEGRAL DOMICILIARIO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,9,1,4,1,BD-998.xlsx,raw
998,2025-12-27,52,2025,7335200795,01,73352,1100403505,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,4,,2,2,4,0,0,4,73,352,99999999,,,0,29/12/2025,,8907021903,HOSPITAL SUMAPAZ ESE,TOLIMA,ICONONZO,TOLIMA,ICONONZO,,4,2,1,2,BD-998.xlsx,raw
998,2025-07-26,30,2025,7315201042,01,73152,1100312847,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,,,4,,0,4,4,0,0,4,73,152,BARRIO DIVINO NIÑO,,,0,26/07/2025,,8000317249,HOSPITAL SANTO DOMINGO EMPRESA SOCIAL DEL ESTAQDO,TOLIMA,CASABIANCA,TOLIMA,CASABIANCA,,4,0,2,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300101090,01,73001,1100345875,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,,,,6,,2,4,6,0,0,6,73,001,0,,,0,22/09/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD CON EXT,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,6,0,0,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7348300855,04,73483,1100346273,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,4,,1,3,4,0,0,4,73,483,SIN INFORMACION,,,0,22/09/2025,,8090095505,THE WALA IPS INDIGENA PUBLICA NATAGAIMA,TOLIMA,NATAGAIMA,TOLIMA,NATAGAIMA,,4,2,0,2,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300100771,01,73001,1100347272,0,1,1,1,0,3,2,0,1,0,1,0,0,1,0,1,0,0,,,,12,,5,7,12,0,0,12,73,001,JORDAN VIII ETAPA,,,0,22/09/2025,,8090035902,UNIDAD DE SALUD DE IBAGUE ESE JORDAN 8 ETAPA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,12,1,2,1,BD-998.xlsx,raw
998,2025-09-20,38,2025,7385400464,01,73854,1100347333,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,0,3,3,0,0,3,73,854,VALLE DE SAN JUAN,,,0,22/09/2025,,8090003830,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA ESE,TOLIMA,VALLE DE SAN JUAN,TOLIMA,VALLE DE SAN JUAN,,3,1,0,1,BD-998.xlsx,raw
998,2025-09-20,38,2025,7354700941,01,73547,1100347630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,2,,1,1,2,,0,2,73,547,CENTRO,,,0,22/09/2025,,809005249,HOSPITAL SAN SEBASTIAN DE PIEDRAS,TOLIMA,PIEDRAS,TOLIMA,PIEDRAS,,2,0,1,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300102174,01,73001,1100376002,1,8,4,1,6,14,14,3,5,3,11,3,3,3,3,2,1,4,,,,89,,49,40,89,0,4,85,73,001,VARSOVIA,,,0,10/11/2025,,8050234231,CLINICA NUESTRA SEDE IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,89,9,13,9,BD-998.xlsx,raw
998,2025-11-08,45,2025,7386100730,01,73861,1100375669,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,0,,,,7,,3,4,7,0,0,7,73,861,HOSPITAL SANTA BARBARA,,,0,10/11/2025,,8907010101,HOSPITAL SANTA BARBARA ESE,TOLIMA,VENADILLO,TOLIMA,VENADILLO,,7,0,1,0,BD-998.xlsx,raw
998,2025-11-14,46,2025,7300102822,01,73001,1100376799,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,12,,4,8,12,0,0,12,73,001,MACARENA,,,0,14/11/2025,,8000037651,VIRREY SOLIS IPS SA MACARENA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,12,10,0,10,BD-998.xlsx,raw
998,2025-11-14,46,2025,7316800855,07,73168,1100377385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,2,,0,2,2,0,0,2,73,168,CHAPARRAL,,,0,14/11/2025,,8090083622,IPS THE WALA CHAPARRAL,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,2,1,0,1,BD-998.xlsx,raw
998,2025-11-09,46,2025,7314800104,01,73148,1100377888,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,4,,0,4,4,0,0,4,73,148,BARRIO LUCITANIA,,,0,15/11/2025,,890702241,HOSPITAL NUESTRA SEÑORA DEL CARMEN EMPRESA SOCIAL,TOLIMA,CARMEN DE APICALA,TOLIMA,CARMEN DE APICALA,,4,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7344900111,01,73449,1100406349,0,2,2,0,5,3,0,2,4,2,1,2,2,1,0,0,2,0,,,,28,,14,14,28,0,0,28,73,449,SIN INFORMACION,,,0,05/01/2026,,8300275783,TORRES Y JARAMILLO LTDA,TOLIMA,MELGAR,TOLIMA,MELGAR,,28,2,3,2,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300102174,01,73001,1100406716,0,4,3,0,4,3,4,6,8,4,2,2,1,3,5,1,0,3,,,,53,,23,30,53,0,2,51,73,001,VARSOVIA,,,0,05/01/2026,,8050234231,CLINICA NUESTRA SEDE IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,53,4,12,4,BD-998.xlsx,raw
998,2025-12-28,53,2025,7340800737,01,73408,1100407216,2,2,0,0,1,1,1,1,0,2,1,0,4,1,0,1,0,0,,,,17,,6,11,17,0,0,17,73,408,HOSPITAL REINA SOFIA DE ESPAÑA,,,0,05/01/2026,,8907068235,HOSPITAL REINA SOFIA DE ESPAÑA,TOLIMA,LERIDA,TOLIMA,LERIDA,,17,4,2,4,BD-998.xlsx,raw
998,2026-01-03,53,2025,7316801090,05,73168,1100407532,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,3,,1,2,3,0,0,3,73,168,99999,,,0,05/01/2026,,80000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD EMCOSALUD,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,3,0,0,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7350400855,06,73504,1100401691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,504,SIN INFORMACION,,,0,29/12/2025,,8090095505,IPS INDIGENA PUBLICA THE WALA,TOLIMA,ORTEGA,TOLIMA,ORTEGA,,1,1,0,1,BD-998.xlsx,raw
998,2025-12-27,52,2025,7362400815,01,73624,1100402332,0,4,1,0,0,0,0,2,0,2,1,0,1,0,1,0,0,0,,,,12,,5,7,12,0,0,12,73,624,HSV,,,0,29/12/2025,,8090057194,HOSPITAL SAN VICENTE,TOLIMA,ROVIRA,TOLIMA,ROVIRA,,12,4,1,4,BD-998.xlsx,raw
998,2025-12-27,52,2025,7300100771,01,73001,1100402653,0,0,0,3,1,6,0,1,0,0,1,2,0,1,0,0,0,1,,,,16,,4,12,16,0,0,16,73,001,JORDAN VIII ETAPA ,,,0,29/12/2025,,8090035902,UNIDAD DE SALUD DE IBAGUE ESE JORDAN 8 ETAPA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,16,0,2,0,BD-998.xlsx,raw
998,2025-12-27,52,2025,7327501053,01,73275,1100403192,1,2,0,0,2,2,4,0,1,1,0,0,0,0,0,0,1,0,,,,14,,4,10,14,0,0,14,73,275,LA CEIBA ,,,0,29/12/2025,,8090031282,HOSPITAL NUESTRA SEÑORA DE FATIMA ESE,TOLIMA,FLANDES,TOLIMA,FLANDES,,14,3,1,3,BD-998.xlsx,raw
998,2025-12-27,52,2025,7367870125,00,73678,1100403337,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,12,,12,0,12,0,0,12,73,678,NO APLICA ,,,0,29/12/2025,,9004864391,ESCUELA NACIONAL DE ENTRENAMIENTO POLICIAL,TOLIMA,SAN LUIS,TOLIMA,SAN LUIS,,12,0,0,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7344901045,01,73449,1100346416,1,1,1,1,1,2,0,1,0,1,1,0,0,0,0,1,0,1,,,,12,,6,6,12,0,0,12,73,449,SIN INFORMACION,,,0,22/09/2025,,890702369,ESE HOSPITAL PASTEUR MELGAR TOLIMA,TOLIMA,MELGAR,TOLIMA,MELGAR,,12,2,2,2,BD-998.xlsx,raw
998,2025-09-20,38,2025,7303001018,01,73030,1100346839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,3,,1,2,3,0,0,3,73,030,URBANO,,,0,22/09/2025,,8907024083,HOSPITAL SAN ANTONIO ESE DE AMBALEMA,TOLIMA,AMBALEMA,TOLIMA,AMBALEMA,,3,0,2,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7358501092,01,73585,1100347239,0,5,3,0,3,3,2,4,0,0,2,0,2,1,1,0,1,1,,,,28,,14,14,28,0,1,27,73,585,PURIFICACION,,,0,22/09/2025,,890701353,NUEVO HOSPITAL LA CANDELARIA EMPRESA SOCIAL DEL ES,TOLIMA,PURIFICACION,TOLIMA,PURIFICACION,,28,5,4,5,BD-998.xlsx,raw
998,2025-09-20,38,2025,7316800905,01,73168,1100347569,2,4,3,1,2,0,3,3,3,1,2,0,0,1,0,0,0,0,,,,25,,13,12,25,0,2,23,73,168,SAN JUAN BAUTISTA,,,0,22/09/2025,,8907014594,HOSPITAL SAN JUAN BAUTISTA ESE,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,25,6,1,6,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300100080,01,73001,1100375727,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3,,1,2,3,0,0,3,73,001,9999999,,,0,10/11/2025,,93201158,GABRIEL ANDRES CAYCEDO LOPEZ,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,3,2,0,2,BD-998.xlsx,raw
998,2025-11-07,45,2025,7344371133,00,73443,1100375564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,443,SIN INFORMACION ,,,0,10/11/2025,,9004864391,ESPRI-BAAVA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,1,0,0,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7326802822,08,73268,1100376480,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,,,,3,,0,3,3,0,0,3,73,268,SAN RAFAERL ,,,0,10/11/2025,,800003765,VIRREY SOLIS IPS SA SAN RAFAEL,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,3,0,0,0,BD-998.xlsx,raw
998,2025-11-14,46,2025,7300162100,99,73001,1100377256,0,0,0,0,0,1,1,1,2,2,1,1,2,3,1,1,0,0,,,,16,,11,5,16,0,0,16,73,001,PICALEÑA,,,0,14/11/2025,,800119348,COMPLEJO PENITENCIARIO IBAGUE-PICALEÑA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,16,0,5,0,BD-998.xlsx,raw
998,2025-11-15,46,2025,7300171330,01,73001,1100377772,0,3,1,1,2,2,0,5,2,1,1,0,1,3,1,0,0,1,,,,24,,17,7,24,0,0,24,73,001,ESPRI IBAGUE,,,0,15/11/2025,,80014012,UNIDAD PRESTADORA DE SALUD TOLIMA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,24,3,5,3,BD-998.xlsx,raw
998,2026-01-03,53,2025,7358501092,01,73585,1100406240,0,0,3,0,2,0,1,0,1,0,2,0,2,0,3,0,2,1,,,,17,,9,8,17,0,0,17,73,585,PURIFICACION,,,0,05/01/2026,,890701353,NUEVO HOSPITAL LA CANDELARIA EMPRESA SOCIAL DEL ES,TOLIMA,PURIFICACION,TOLIMA,PURIFICACION,,17,0,6,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7327501053,01,73275,1100406537,1,1,3,1,0,1,4,0,1,0,0,1,1,0,0,0,1,1,,,,16,,10,6,16,0,0,16,73,275,LA CEIBA ,,,0,05/01/2026,,8090031282,HOSPITAL NUESTRA SEÑORA DE FATIMA ESE,TOLIMA,FLANDES,TOLIMA,FLANDES,,16,2,2,2,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300101381,01,73001,1100407182,0,2,0,0,1,1,2,0,1,2,0,2,2,1,0,2,0,4,,,,20,,3,17,20,0,0,20,73,001,999999999,,,0,05/01/2026,,8090127161,SERVICIO ASISTENCIAL MEDICO INTEGRAL DOMICILIARIO,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,20,2,7,2,BD-998.xlsx,raw
998,2025-09-19,38,2025,7300100053,01,73001,1100344595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,0,1,1,0,0,1,73,001,99999999999999999,,,0,19/09/2025,,9999999,HERMES  GARCIA ESQUIVEL,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300102818,01,73001,1100345005,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,,1,1,2,0,0,2,73,001,NO APLICA,,,0,20/09/2025,,9011536265,SOCIEDAD MEDICA TU PEDIATRA SAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,2,0,2,BD-998.xlsx,raw
998,2025-09-20,38,2025,7334701099,01,73347,1100345085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,,0,1,1,0,0,1,73,347,BARRIO SAN VICENTE,,,0,20/09/2025,,890700907,HOSPITAL SAN ANTONIO ESE,TOLIMA,HERVEO,TOLIMA,HERVEO,,1,0,1,0,BD-998.xlsx,raw
998,2025-09-20,38,2025,7300102174,01,73001,1100345580,0,8,1,0,1,8,6,4,3,6,1,2,1,3,6,4,2,1,,,,57,,25,32,57,0,8,49,73,001,VARSOVIA,,,0,22/09/2025,,8050234231,CLINICA NUESTRA SEDE IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,57,8,16,8,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300101090,01,73001,1100373663,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,2,,2,0,2,0,0,2,73,001,0,,,0,10/11/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD CON EXT,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,2,0,0,0,BD-998.xlsx,raw
998,2025-11-08,45,2025,7300103332,02,73001,1100375172,1,13,6,3,8,9,16,17,7,13,6,4,6,2,3,6,2,1,,,,123,,48,75,123,0,0,123,73,001,CENTRO MEDICO IBAGUE,,,0,10/11/2025,,9010416913,CENTRO MEDICO IBAGUE EPS SANITAS,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,123,14,14,14,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300102875,01,73001,1100404443,0,0,0,0,0,3,1,0,2,1,1,2,2,0,0,0,0,0,,,,12,,4,8,12,0,0,12,73,001,VIVA 1A,,,0,03/01/2026,,9002191202,VIVA 1A IPS IBAGUE,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,12,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300100944,01,73001,1100404894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,CENTRO,,,0,04/01/2026,,8000364000,CLINICA IBAGUE SA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2026-01-03,53,2025,7300100771,02,73001,1100405412,0,5,0,0,1,2,2,1,2,0,1,0,0,1,0,1,0,2,,,,18,,4,14,18,0,0,18,73,001,RICAURTE,,,0,05/01/2026,,8090035902,UNIDAD INTERMEIDA SUR,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,18,5,4,5,BD-998.xlsx,raw
998,2026-01-03,53,2025,7326814500,99,73268,1100405698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,268,NO APLICA,,,0,05/01/2026,,732681450099,CARCEL Y PENITENCIARIA MEDIANA SEGURIDAD ESPINAL,TOLIMA,ESPINAL,TOLIMA,ESPINAL,,1,0,0,0,BD-998.xlsx,raw
998,2025-08-09,32,2025,7300100771,01,73001,1100321359,0,1,3,1,1,1,2,1,1,0,2,0,0,0,0,0,0,0,,,,13,,6,7,13,0,0,13,73,001,JORDAN VIII ETAPA,,,0,10/08/2025,,8090035902,UNIDAD DE SALUD DE IBAGUE ESE JORDAN 8 ETAPA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,13,1,0,1,BD-998.xlsx,raw
998,2025-08-09,32,2025,7316800855,07,73168,1100321571,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,2,,1,1,2,0,0,2,73,168,CHAPARRAL,,,0,11/08/2025,,8090083622,IPS THE WALA CHAPARRAL,TOLIMA,CHAPARRAL,TOLIMA,CHAPARRAL,,2,0,1,0,BD-998.xlsx,raw
998,2025-08-09,32,2025,7300185175,80,73001,1100321983,0,2,1,2,4,1,2,0,2,1,1,2,0,2,0,0,0,0,,,,20,,11,9,20,,0,20,73,001,ESM BAS06,,,0,11/08/2025,,8300346705,BATALLON DE ASPC NO 6 FRANCISCO ANTONIO ZEA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,20,2,2,2,BD-998.xlsx,raw
998,2025-08-09,32,2025,7300101090,03,73001,1100322652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,001,0,,,0,11/08/2025,,8000061506,EMPRESA COOPERATIVA DE SERVICIOS DE SALUD PYP,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,1,0,0,0,BD-998.xlsx,raw
998,2025-07-27,31,2025,7387300686,01,73873,1100317333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,2,,2,0,2,0,2,0,73,873,LA MILAGROSA,,,0,04/08/2025,,890702476,HOSPITAL LA MILAGROSA EMPRESA SOCIAL DEL ESTADO,TOLIMA,VILLARICA,TOLIMA,VILLARICA,,2,0,0,0,BD-998.xlsx,raw
998,2025-08-02,31,2025,7300102822,03,73001,1100317752,1,0,1,0,0,1,1,0,2,3,2,1,0,0,0,0,0,0,,,,12,,3,9,12,0,0,12,73,001,VARSOVIA,,,0,04/08/2025,,8000037651,VIRREY SOLIS IPS SA VARSOVIA,TOLIMA,IBAGUE,TOLIMA,IBAGUE,,12,1,0,1,BD-998.xlsx,raw
998,2025-09-06,36,2025,7321700924,01,73217,1100338313,2,3,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,12,,4,8,12,0,1,11,73,217,HOSPITAL SAN ROQUE,,,0,08/09/2025,,890704495,HOSPITAL SAN ROQUE EMPRESA SOCIAL DEL ESTADO NIVEL,TOLIMA,COYAIMA,TOLIMA,COYAIMA,,12,5,0,5,BD-998.xlsx,raw
998,2025-09-05,36,2025,7344371133,00,73443,1100338594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,1,0,1,0,0,1,73,443,SIN INFORMACION ,,,0,08/09/2025,,9004864391,ESPRI-BAAVA,TOLIMA,MARIQUITA,TOLIMA,MARIQUITA,,1,0,0,0,BD-998.xlsx,raw
998,2025-09-06,36,2025,7327501053,01,73275,1100339610,1,2,2,0,1,4,2,2,1,2,1,0,0,1,2,0,1,0,,,,22,,14,8,22,0,0,22,73,275,LA CEIBA ,,,0,08/09/2025,,8090031282,HOSPITAL NUESTRA SEÑORA DE FATIMA ESE,TOLIMA,FLANDES,TOLIMA,FLANDES,,22,3,4,3,BD-998.xlsx,raw
